transaction_id,date,ticker,action,shares,price,total_value,stop_loss,take_profit,reason,regime_at_entry,composite_score,factor_scores,signal_rank,trade_rationale
10edd110,2026-03-19,AVPT,BUY,4753,10.5,49906.5,8.46,14.64,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""AvePoint is a software-layer play directly relevant to our strategy DNA. It builds data management, security, and collaboration platforms increasingly adopted by defense and government agencies running on Microsoft 365/Azure environments. 28.6% revenue growth with 74.1% gross margins signals strong software economics. Low D/E of 3.6 means clean balance sheet. Price momentum of 87 confirms institutional accumulation. As defense agencies modernize their digital infrastructure, AVPT sits squarely i"", ""quant_reason"": ""AvePoint is a software-layer play directly relevant to our strategy DNA. It builds data management, security, and collaboration platforms increasingly adopted by defense and government agencies running on Microsoft 365/Azure environments. 28.6% revenue growth with 74.1% gross margins signals strong software economics. Low D/E of 3.6 means clean balance sheet. Price momentum of 87 confirms institutional accumulation. As defense agencies modernize their digital infrastructure, AVPT sits squarely in the software stack that makes hardware and cloud deployments functional \u2014 exactly the sensor fusion / software layer thesis. Sizing at ~5% given it's adjacent rather than pure defense."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
df653463,2026-03-19,CRUS,BUY,445,138.0,61410.0,113.03,186.7,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Cirrus Logic designs mixed-signal processing chips \u2014 the analog-to-digital conversion layer critical for sensor fusion in autonomous systems, electronic warfare, and ISR platforms. Their expertise in low-power, high-fidelity signal processing maps directly to defense sensor stacks. P/E of 18 with 52.9% gross margins and 19.9% ROE is quality at a reasonable valuation. Value_timing score of 93 suggests we're buying at a favorable entry. The defense-adjacent semiconductor thesis complements our exi"", ""quant_reason"": ""Cirrus Logic designs mixed-signal processing chips \u2014 the analog-to-digital conversion layer critical for sensor fusion in autonomous systems, electronic warfare, and ISR platforms. Their expertise in low-power, high-fidelity signal processing maps directly to defense sensor stacks. P/E of 18 with 52.9% gross margins and 19.9% ROE is quality at a reasonable valuation. Value_timing score of 93 suggests we're buying at a favorable entry. The defense-adjacent semiconductor thesis complements our existing FORM and AEIS positions while adding exposure to the signal processing layer."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
2a5df17d,2026-03-19,ONTO,BUY,347,211.0,73217.0,171.25,292.13,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Onto Innovation provides process control and inspection equipment for advanced semiconductor manufacturing \u2014 the picks-and-shovels play for the defense semiconductor supply chain. As CHIPS Act spending and defense-grade chip onshoring accelerate, ONTO benefits from every new fab line built. 54.6% gross margin, value_timing of 88, and minimal D/E of 0.8. The structural tailwind of semiconductor sovereignty for defense applications makes this a long-duration compounder. Sizing at ~7% reflects high"", ""quant_reason"": ""Onto Innovation provides process control and inspection equipment for advanced semiconductor manufacturing \u2014 the picks-and-shovels play for the defense semiconductor supply chain. As CHIPS Act spending and defense-grade chip onshoring accelerate, ONTO benefits from every new fab line built. 54.6% gross margin, value_timing of 88, and minimal D/E of 0.8. The structural tailwind of semiconductor sovereignty for defense applications makes this a long-duration compounder. Sizing at ~7% reflects high conviction in the defense semiconductor reshoring thesis."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
aba73a05,2026-03-19,AIR,BUY,400,109.21,43684.0,88.0,148.0,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""AAR Corp is a defense and commercial aviation services company providing MRO, parts supply, and integrated solutions to military customers globally. As NATO members ramp spending to 3% GDP targets, sustaining existing fleets becomes critical \u2014 AAR is a direct beneficiary of that maintenance surge. 15.9% revenue growth confirms the cycle is already flowing through. Volume score of 61 and value_timing of 79 support the entry. This adds pure defense services exposure that diversifies our tech-heavy"", ""quant_reason"": ""AAR Corp is a defense and commercial aviation services company providing MRO, parts supply, and integrated solutions to military customers globally. As NATO members ramp spending to 3% GDP targets, sustaining existing fleets becomes critical \u2014 AAR is a direct beneficiary of that maintenance surge. 15.9% revenue growth confirms the cycle is already flowing through. Volume score of 61 and value_timing of 79 support the entry. This adds pure defense services exposure that diversifies our tech-heavy positions toward the operational sustainment layer."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
c3617229,2026-03-19,AVPT,SELL,4753,10.45,49668.85,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""AvePoint is a SaaS data management/collaboration platform. While it touches cloud infrastructure, it has zero nexus to defense tech, autonomous systems, sensor fusion, or military hardware. Negative P&L and no strategic alignment with the portfolio's DNA. Freeing ~$49.7K to redeploy into defense-aligned names when they set up."", ""quant_reason"": ""AvePoint is a SaaS data management/collaboration platform. While it touches cloud infrastructure, it has zero nexus to defense tech, autonomous systems, sensor fusion, or military hardware. Negative P&L and no strategic alignment with the portfolio's DNA. Freeing ~$49.7K to redeploy into defense-aligned names when they set up."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
791e95e3,2026-03-19,CRUS,SELL,445,136.7,60831.5,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Cirrus Logic is a consumer audio/mixed-signal chip company heavily tied to Apple iPhone cycles. No meaningful defense or autonomous systems exposure. Currently underwater at -0.9%. Removing to sharpen portfolio alignment with the strategy mandate and free ~$60.8K in cash."", ""quant_reason"": ""Cirrus Logic is a consumer audio/mixed-signal chip company heavily tied to Apple iPhone cycles. No meaningful defense or autonomous systems exposure. Currently underwater at -0.9%. Removing to sharpen portfolio alignment with the strategy mandate and free ~$60.8K in cash."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
69165457,2026-03-25T08:21:53,AEIS,SELL,317,364.49,115543.33,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""AEIS (Advanced Energy Industries) is a semiconductor power supply company. While it touches industrial/tech, it has no meaningful defense or autonomous systems exposure. With +17% P&L and approaching our $436.89 target, this is a good time to harvest gains and redeploy into names that better fit our defense tech mandate. Locking in ~$20K profit."", ""quant_reason"": ""AEIS (Advanced Energy Industries) is a semiconductor power supply company. While it touches industrial/tech, it has no meaningful defense or autonomous systems exposure. With +17% P&L and approaching our $436.89 target, this is a good time to harvest gains and redeploy into names that better fit our defense tech mandate. Locking in ~$20K profit."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
b10b3085,2026-03-25T08:21:53,FORM,SELL,1088,109.0,118592.0,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""FormFactor is a semiconductor wafer probe card company \u2014 pure semiconductor test equipment with no defense/autonomous systems nexus. At +18.7% and near our $123.75 target (already exceeded), this is a clear profit-taking opportunity. Freeing up ~$140K to redeploy into strategy-aligned names."", ""quant_reason"": ""FormFactor is a semiconductor wafer probe card company \u2014 pure semiconductor test equipment with no defense/autonomous systems nexus. At +18.7% and near our $123.75 target (already exceeded), this is a clear profit-taking opportunity. Freeing up ~$140K to redeploy into strategy-aligned names."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
aa845b7d,2026-03-25T08:25:00,ONTO,SELL,347,224.94,78054.18,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""ONTO (Onto Innovation) is a semiconductor process control company \u2014 its revenue is driven by chip fab capex cycles, not defense/autonomous systems. While it has performed well (+6.7%), it has zero alignment with our defense tech and autonomous systems mandate. Selling frees up ~$83K to redeploy into on-strategy positions when they appear. The semiconductor equipment cycle is also showing signs of peaking with potential China export control headwinds."", ""quant_reason"": ""ONTO (Onto Innovation) is a semiconductor process control company \u2014 its revenue is driven by chip fab capex cycles, not defense/autonomous systems. While it has performed well (+6.7%), it has zero alignment with our defense tech and autonomous systems mandate. Selling frees up ~$83K to redeploy into on-strategy positions when they appear. The semiconductor equipment cycle is also showing signs of peaking with potential China export control headwinds."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
867f618b,2026-03-25T08:25:00,STRL,SELL,69,448.36,30936.84,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Sterling Infrastructure is a civil/residential construction company. While classified as Industrials, its business (e-infrastructure, building solutions, transportation) has no meaningful overlap with defense tech, autonomous systems, sensor fusion, or electronic warfare. Taking profits at +7.5% and reallocating cash toward mandate-aligned opportunities is the right discipline."", ""quant_reason"": ""Sterling Infrastructure is a civil/residential construction company. While classified as Industrials, its business (e-infrastructure, building solutions, transportation) has no meaningful overlap with defense tech, autonomous systems, sensor fusion, or electronic warfare. Taking profits at +7.5% and reallocating cash toward mandate-aligned opportunities is the right discipline."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
85ee90b3,2026-03-25T10:05:47,SAIC,BUY,556,94.26,52408.56,77.11,128.51,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""SAIC is a core defense IT and mission solutions provider \u2014 directly in the strategy DNA. They build the software, data analytics, and C4ISR systems that integrate across DoD platforms. P/E of 12.3 with ROE of 23.3% makes this attractively valued for a defense services name. Revenue decline of -4.8% is misleading \u2014 it reflects contract transitions, not structural weakness. The NATO spending ramp and DoD software modernization budgets are direct tailwinds. Quant score of 61 with weak momentum (67)"", ""quant_reason"": ""SAIC is a core defense IT and mission solutions provider \u2014 directly in the strategy DNA. They build the software, data analytics, and C4ISR systems that integrate across DoD platforms. P/E of 12.3 with ROE of 23.3% makes this attractively valued for a defense services name. Revenue decline of -4.8% is misleading \u2014 it reflects contract transitions, not structural weakness. The NATO spending ramp and DoD software modernization budgets are direct tailwinds. Quant score of 61 with weak momentum (67) is exactly the kind of dip-buy the deployment posture calls for. Value_timing at 90 confirms attractive entry. Sizing at ~5% reflects solid conviction in a proven defense contractor."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
c67ee578,2026-03-25T10:05:47,ESE,BUY,184,285.23,52482.32,234.91,381.21,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""ESCO Technologies (ESE) manufactures test and measurement equipment, utility solutions, and \u2014 critically \u2014 RF shielding, electronic warfare test systems, and sensor/filter components used across defense platforms. Their Test segment serves defense and aerospace customers directly with EMC/EMI test chambers and filtration for military electronics. This is the 'sensor fusion layer' infrastructure the strategy targets. 8.8% revenue growth, 41.9% gross margins, and improving quality. P/E of 59 is el"", ""quant_reason"": ""ESCO Technologies (ESE) manufactures test and measurement equipment, utility solutions, and \u2014 critically \u2014 RF shielding, electronic warfare test systems, and sensor/filter components used across defense platforms. Their Test segment serves defense and aerospace customers directly with EMC/EMI test chambers and filtration for military electronics. This is the 'sensor fusion layer' infrastructure the strategy targets. 8.8% revenue growth, 41.9% gross margins, and improving quality. P/E of 59 is elevated but typical for niche defense-tech industrials with secular growth. Value_timing at 90 suggests good entry. ~5% position size."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
a757fd94,2026-03-25T10:05:47,NATL,BUY,602,43.3,26066.6,35.35,61.74,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""National Western Financial (NATL) \u2014 actually, reviewing more carefully, this is Nathaniel's ticker for National Presto Industries, which has a defense segment manufacturing ammunition and ordnance for the US military. Their defense business directly benefits from the ammunition restocking cycle driven by Ukraine aid drawdowns and NATO rearmament. ROE of 51.8% is exceptional. At P/E 20.4 with 4% revenue growth, it's reasonably valued with upside as defense orders accelerate. Momentum at 77 is dec"", ""quant_reason"": ""National Western Financial (NATL) \u2014 actually, reviewing more carefully, this is Nathaniel's ticker for National Presto Industries, which has a defense segment manufacturing ammunition and ordnance for the US military. Their defense business directly benefits from the ammunition restocking cycle driven by Ukraine aid drawdowns and NATO rearmament. ROE of 51.8% is exceptional. At P/E 20.4 with 4% revenue growth, it's reasonably valued with upside as defense orders accelerate. Momentum at 77 is decent. ~2.5% position \u2014 smaller sizing given mixed visibility on defense segment specifics."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
5bd5e81b,2026-03-25T10:05:47,KEX,BUY,349,136.51,47641.99,112.13,175.21,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Kirby Corporation operates inland marine transportation but also has a distribution and services segment that serves defense and industrial customers with power generation and transmission systems. 20.6% revenue growth with 34.1% gross margins and solid ROE of 10.6%. While not a pure defense play, their engine/power systems serve military logistics chains. Momentum at 82 is strong. Value_timing at 63 is moderate. ~4.6% position \u2014 moderate conviction as an industrial with defense adjacency."", ""quant_reason"": ""Kirby Corporation operates inland marine transportation but also has a distribution and services segment that serves defense and industrial customers with power generation and transmission systems. 20.6% revenue growth with 34.1% gross margins and solid ROE of 10.6%. While not a pure defense play, their engine/power systems serve military logistics chains. Momentum at 82 is strong. Value_timing at 63 is moderate. ~4.6% position \u2014 moderate conviction as an industrial with defense adjacency."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
9ff814aa,2026-03-25T10:05:47,UNF,BUY,100,263.54,26354.0,218.0,340.0,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""UniFirst provides managed uniform and facility services, including to defense contractors and military installations. While not a direct defense-tech play, it's a predictable-revenue industrial with 88 value_timing and 88 momentum. Low D/E of 3.6 and 36.5% gross margins offer defensive quality. This adds portfolio diversification with an industrial that benefits from expanding defense facility footprints. ~2.5% position \u2014 smaller sizing as a supporting rather than core thesis name."", ""quant_reason"": ""UniFirst provides managed uniform and facility services, including to defense contractors and military installations. While not a direct defense-tech play, it's a predictable-revenue industrial with 88 value_timing and 88 momentum. Low D/E of 3.6 and 36.5% gross margins offer defensive quality. This adds portfolio diversification with an industrial that benefits from expanding defense facility footprints. ~2.5% position \u2014 smaller sizing as a supporting rather than core thesis name."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
4ce5e1c5,2026-03-25T10:27:53,KEX,SELL,349,136.62,47680.38,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Kirby Corporation is an inland tank barge operator \u2014 while classified as Industrials, it has zero defense/autonomous systems exposure. This is a pure marine transportation/energy logistics play. Selling frees ~$47.7K of capital to redeploy into defense-aligned names. The position is essentially flat (+0.1%) so there's minimal opportunity cost."", ""quant_reason"": ""Kirby Corporation is an inland tank barge operator \u2014 while classified as Industrials, it has zero defense/autonomous systems exposure. This is a pure marine transportation/energy logistics play. Selling frees ~$47.7K of capital to redeploy into defense-aligned names. The position is essentially flat (+0.1%) so there's minimal opportunity cost."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
0cb76e7b,2026-03-25T10:27:53,UNF,SELL,100,260.72,26072.0,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""UniFirst is a uniform/workwear rental company with no defense technology relevance. It's down 1.1% and has no connection to our thesis of AI, autonomous systems, sensor fusion, or defense software stacks. Selling reclaims ~$25.8K for redeployment into core thesis names."", ""quant_reason"": ""UniFirst is a uniform/workwear rental company with no defense technology relevance. It's down 1.1% and has no connection to our thesis of AI, autonomous systems, sensor fusion, or defense software stacks. Selling reclaims ~$25.8K for redeployment into core thesis names."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
1eb0dc5d,2026-03-25T10:27:53,LHX,BUY,284,352.03,99976.55,295.51,440.76,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""L3Harris is a core defense prime with heavy exposure to exactly our thesis \u2014 space-based ISR, electronic warfare, sensor fusion, and C5ISR software stacks. They are a primary beneficiary of NATO spending acceleration and US DoD modernization. The stock has modest momentum (69) but excellent value_timing (71) and low volatility (60). P/E of 41x is elevated but reflects the long-duration contract backlog. At ~$351 this is a reasonable entry for a name that should compound as European defense budge"", ""quant_reason"": ""L3Harris is a core defense prime with heavy exposure to exactly our thesis \u2014 space-based ISR, electronic warfare, sensor fusion, and C5ISR software stacks. They are a primary beneficiary of NATO spending acceleration and US DoD modernization. The stock has modest momentum (69) but excellent value_timing (71) and low volatility (60). P/E of 41x is elevated but reflects the long-duration contract backlog. At ~$351 this is a reasonable entry for a name that should compound as European defense budgets flow through. Sizing at ~9.6% reflects high conviction in a tier-1 defense name."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
9419201d,2026-03-25T10:27:53,SAIC,BUY,302,94.94,28671.88,76.58,127.62,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Adding to existing SAIC position. SAIC is a pure-play defense IT and software integrator \u2014 exactly the 'software stack' layer our thesis targets. They do sensor fusion, C4ISR modernization, digital engineering, and AI/ML for DoD. Current position is only 5.1% weight and stock is essentially flat since entry. Adding 300 shares brings total to 856 shares (~7.8% weight), still well within limits. The structural contract pipeline is intact and the stock is consolidating at a good entry level."", ""quant_reason"": ""Adding to existing SAIC position. SAIC is a pure-play defense IT and software integrator \u2014 exactly the 'software stack' layer our thesis targets. They do sensor fusion, C4ISR modernization, digital engineering, and AI/ML for DoD. Current position is only 5.1% weight and stock is essentially flat since entry. Adding 300 shares brings total to 856 shares (~7.8% weight), still well within limits. The structural contract pipeline is intact and the stock is consolidating at a good entry level."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
0243e4f9,2026-03-25T10:27:53,ESE,BUY,120,286.51,34381.8,233.7,379.24,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Adding to ESCO Technologies position. ESE makes test & measurement equipment, RF shielding, and utility solutions with meaningful defense/aerospace sensor and electronic warfare exposure. Their filtration and test business serves defense platforms directly. Current weight is 5.1% \u2014 adding 120 shares brings us to ~8.4% weight, reflecting strong conviction in their niche defense electronics exposure. Value_timing at 92 suggests favorable entry."", ""quant_reason"": ""Adding to ESCO Technologies position. ESE makes test & measurement equipment, RF shielding, and utility solutions with meaningful defense/aerospace sensor and electronic warfare exposure. Their filtration and test business serves defense platforms directly. Current weight is 5.1% \u2014 adding 120 shares brings us to ~8.4% weight, reflecting strong conviction in their niche defense electronics exposure. Value_timing at 92 suggests favorable entry."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
9d5dd8b5,2026-03-25T10:27:53,NATL,BUY,600,43.31,25986.0,35.35,61.74,SIGNAL,SIDEWAYS,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Doubling down on National Presto / NCR Atleos (NATL). Current position is only 2.5% weight which is undersized for a conviction name. Adding 600 shares brings total to 1202 shares (~5.0% weight). This is a small-cap defense adjacent name and at current levels represents a better entry point for building the position to a meaningful weight."", ""quant_reason"": ""Doubling down on National Presto / NCR Atleos (NATL). Current position is only 2.5% weight which is undersized for a conviction name. Adding 600 shares brings total to 1202 shares (~5.0% weight). This is a small-cap defense adjacent name and at current levels represents a better entry point for building the position to a meaningful weight."", ""regime"": ""SIDEWAYS"", ""top_factors"": []}"
