transaction_id,date,ticker,action,shares,price,total_value,stop_loss,take_profit,reason,regime_at_entry,composite_score,factor_scores,signal_rank,trade_rationale
58851e06,2026-03-27T00:04:04,SCHL,BUY,6322,39.5,249719.0,37.53,43.45,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Volume score 98 \u2014 massive volume surge indicating a catalyst is being priced in. Price momentum 90 confirms the trend is live. Communication services name with solid fundamentals (P/E 16.2, gross margin 56.2%). This has the signature of a social-media-trending breakout with volume 2x+ average. 5% hard stop, 10% target. ~24% position."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
7638f554,2026-03-27T00:04:04,EPSN,BUY,34134,6.14,209582.76,5.84,7.05,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Energy micro-momentum play with price momentum 94 and massive +65.7% revenue growth. Gross margin 71.2% is exceptional for energy. At $6.04 this is a low-dollar high-velocity name that fits the biotech/energy catalyst mandate. High value_timing 79 and the price action screams breakout. 5% stop, ~15% target. ~20% position."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
65c023c0,2026-03-27T00:04:04,BTU,BUY,5642,37.15,209592.4,35.29,40.86,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Price momentum 96, value_timing 78 \u2014 coal/energy name with massive momentum in the current energy rotation. Despite negative rev growth, the velocity is undeniable and this is a momentum scalp not a fundamental hold. Under $2B cap filter fits. 5% hard stop, ~10% target. ~20% position."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
938013a7,2026-03-27T09:39:44,RRC,SELL,1246,47.73,59471.58,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""RRC has been held for 2 days \u2014 at our 48-hour max hold limit. It's up +4.1% which is solid for a momentum scalp. With the mandate to cut positions that haven't moved by next close, this is at the exit window. Lock in the ~$2,400 profit. Additionally, at only 5.6% weight it's severely undersized for our 20-25% minimum position size mandate \u2014 it's dead weight that should be recycled into a properly sized position."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
6b7f3f0a,2026-03-30T09:40:50,GLRE,SELL,14550,16.77,244003.5,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Held 3 days, down -2.0%, violating the 48-hour max hold rule. This is dead money \u2014 mandate says cut it. P&L is approaching the -5% hard stop anyway. No catalyst left to drive momentum. Free up ~$239K for fresh momentum plays tomorrow."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
7c46f42a,2026-03-30T09:40:50,SCHL,SELL,6322,39.14,247443.08,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Held 3 days, down -0.9%, past the 48-hour max hold window. Mandate is clear \u2014 if it hasn't moved by next close it's dead money. Communication Services with no intraday catalyst. Concentration alert flagged at 26.6%. Free up ~$245K for rotation into fresh setups."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
431f9d5a,2026-03-30T09:40:50,EPSN,SELL,34134,6.14,209582.76,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Held 3 days with 0.0% P&L \u2014 textbook dead money. 48-hour rule violated. No momentum materialized. Energy name without a fresh catalyst. Free up ~$210K for next-day positioning on actual movers."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
937b3b61,2026-03-31T16:40:55,BTU,SELL,5642,33.03,186355.26,,,STOP_LOSS,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 1.0, ""ai_reasoning"": ""Hard stop triggered at $35.29 with current price at $33.03 \u2014 position is down 11.1% which blew through our 5% hard stop rule. This was held 4 days exceeding our 48-hour max hold period. The position was dead money that turned into a loss. Coal/energy name lost momentum while we held too long. Cutting immediately frees $186K for redeployment into higher-velocity setups."", ""quant_reason"": ""STOP LOSS (fixed) triggered: $33.03 <= $35.29"", ""regime"": ""BEAR"", ""top_factors"": []}"
fc44e387,2026-03-31T16:40:55,MTDR,BUY,3862,63.2,244078.4,60.04,69.52,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Highest price_momentum (96) on the watchlist, strong energy momentum play with $4B market cap fitting our mid-cap filter. P/E of 10.4 is cheap, ROE 15%, and gross margin 79.7% shows quality. Reentry after selling 5 days ago \u2014 price has likely consolidated. Score 66 with top-tier momentum factor. 5% hard stop at $59.46, targeting 10% move to $68.85. Energy sector showing persistent relative strength in this weak bear regime."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
021ababb,2026-03-31T16:40:55,EPSN,BUY,32369,6.28,203277.32,5.96,7.22,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Small-cap energy with 90 price_momentum score and explosive 65.7% revenue growth \u2014 exactly the catalyst-driven mover this strategy hunts. Score 67, value_timing at 81 suggests favorable entry. Gross margin 71.2% is excellent. Recently sold so we know the name \u2014 reentry on continued momentum. 5% stop at $5.85, targeting 15% move to $7.08. High conviction on velocity continuation."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
75988f36,2026-03-31T16:40:55,PTEN,BUY,19070,10.84,206718.8,10.3,12.47,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Energy services with 94 price_momentum and 80 value_timing \u2014 strong velocity setup. Score 66, under $2B market cap range for our universe. Gross margin 24.2% is lower but price action is what matters for momentum scalping. 5% hard stop at $10.34, targeting 15% to $12.52. Diversifies energy exposure across upstream/services."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
895365d6,2026-03-31T16:40:55,EXAS,BUY,2430,104.91,254931.3,99.66,120.65,SIGNAL,BEAR,0.0,{},,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Biotech/healthcare catalyst play \u2014 96 volume score and 96 volatility score screams momentum breakout setup. 23.1% revenue growth, 69.7% gross margins. Score 68 ties for top of watchlist. Volume surge (96) confirms institutional interest. This is the biotech catalyst type our mandate specifically targets. 5% stop at $99.66, targeting 15% at $120.65. Sector diversification away from pure energy."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
4e2491c6,2026-04-02T09:40:45,PTEN,SELL,19070,10.84,206623.45,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 1.0, ""ai_reasoning"": ""Three consecutive closes below the 5-day SMA confirms the short-term uptrend has broken. For a momentum scalping strategy this is a textbook exit signal \u2014 the velocity that justified entry is gone. The position was essentially flat at -0.1%, so this is a scratch trade that prevents a potential slide into stop-loss territory. It also signals broader energy momentum may be fading, which is relevant given our 64% energy concentration."", ""quant_reason"": ""MOMENTUM FADE: 3 consecutive closes below 5-day SMA \u2014 trend reversing"", ""regime"": ""BEAR"", ""top_factors"": []}"
5ffa3207,2026-04-02T09:40:45,MTDR,SELL,3862,64.17,247843.85,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Held 2 days, up +1.7% \u2014 approaching stale per 48-hour rule. In a weak bear regime with energy heavily overweight at 64.3% of portfolio. With PTEN being mechanically sold for momentum fade, the energy sector signal is weakening broadly. Lock in the small gain before it reverses like PTEN did. Need to free capital for fresh catalysts when they appear rather than sitting in aging positions."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
8bd9b9b5,2026-04-02T09:40:45,EPSN,SELL,32369,6.41,207485.29,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Held 2 days, up +1.3% \u2014 hitting the 48-hour deadline. Small-cap energy name with limited remaining upside momentum in a deteriorating energy tape. PTEN's momentum fade is a canary for the sector. Take the small win and rotate to cash. With no compelling watchlist candidates today, better to preserve capital than ride out stale positions in a bear regime."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
095da282,2026-04-06T14:12:38,EXAS,SELL,2430,104.95,255028.5,,,INTELLIGENCE,,,,,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""CRITICAL violation of strategy DNA: held 6 days, mandate says max 48 hours \u2014 if it hasn't moved by next close, cut it. Position is flat (0.0% P&L) after 6 days = textbook dead money. The mandate is explicit: 'if it hasn't moved by next close, it's dead money, cut it.' This is 4 days overdue for liquidation. Also 100% concentration risk flagged as CRITICAL."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": []}"
a4a77943,2026-04-06T14:12:38,BTE,BUY,46572,4.4,204916.8,4.18,4.84,SIGNAL,BEAR,0,"{""price_momentum"": 83.3, ""earnings_growth"": 50.0, ""quality"": 50.0, ""value_timing"": 83.1, ""volume"": 58.6, ""volatility"": 50.8}",,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Small-cap energy ($4.36) with strong price momentum (83) and solid volume score (59). Fits the mandate's energy momentum focus. Under $2B cap, high volatility profile for intraday scalping. 5% hard stop at $4.14, targeting ~10% upside on energy sector strength. Aggressive 20% position sizing per mandate minimums."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": [{""name"": ""price_momentum"", ""score"": 83.3}, {""name"": ""value_timing"", ""score"": 83.1}, {""name"": ""volume"", ""score"": 58.6}]}"
fb0f838c,2026-04-06T14:12:38,ACTG,BUY,41027,5.0,204929.86,4.74,5.6,SIGNAL,BEAR,0,"{""price_momentum"": 97.7, ""earnings_growth"": 50.0, ""quality"": 50.0, ""value_timing"": 90.0, ""volume"": 23.2, ""volatility"": 35.4}",,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Highest price momentum on the entire watchlist at 98 \u2014 exactly what a velocity/momentum scalper wants. Sub-$2B industrial with value_timing of 90. Under $5 stock with potential for explosive moves. 5% stop at $4.70, targeting ~12% move. The momentum score of 98 is a screaming signal for this strategy."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": [{""name"": ""price_momentum"", ""score"": 97.7}, {""name"": ""value_timing"", ""score"": 90.0}, {""name"": ""earnings_growth"", ""score"": 50.0}]}"
48b2b32c,2026-04-06T14:12:38,HG,BUY,6750,30.35,204862.5,28.83,34.6,SIGNAL,BEAR,0,"{""price_momentum"": 79.4, ""earnings_growth"": 50.0, ""quality"": 50.0, ""value_timing"": 76.9, ""volume"": 49.4, ""volatility"": 67.0}",,"{""ai_decision"": ""APPROVE"", ""ai_confidence"": 0.9, ""ai_reasoning"": ""Strong momentum (79), excellent fundamentals \u2014 P/E 5.5, ROE 32.6%, rev growth +29.4%. Financial services with low D/E of 5.6. Volume score of 49 is moderate but the momentum + value combo is compelling. 5% stop, targeting ~14% on continued momentum."", ""quant_reason"": ""AI allocation"", ""regime"": ""BEAR"", ""top_factors"": [{""name"": ""price_momentum"", ""score"": 79.4}, {""name"": ""value_timing"", ""score"": 76.9}, {""name"": ""volatility"", ""score"": 67.0}]}"
